;AIR LIQUIDE;AIRBUS;ALSTOM;AXA;BNP PARIBAS;BOUYGUES;CAPGEMINI;CARREFOUR;CREDIT AGRICOLE SA;DANONE;DASSAULT SYSTEMES;ENGIE;ESSILORLUXOTTICA;EUROFINS SCIENTIFIC;HERMES INTL;KERING;L'OREAL;LEGRAND;LVMH;MICHELIN;ORANGE;PERNOD RICARD;PUBLICIS GROUPE;RENAULT;SAFRAN;ARCELORMITTAL;UNIBAIL-RODAMCO-WESTFIELD;SAINT-GOBAIN;SANOFI;SCHNEIDER ELECTRIC;SOCIETE GENERALE;STELLANTIS;STMICROELECTRONICS;TELEPERFORMANCE;THALES;TOTALENERGIES;VEOLIA;VINCI;VIVENDI;WORLDLINE
15:28:11;133.800;112.960;22.680;26.475;50.820;29.930;164.600;16.325;9.728;49.285;33.915;13.390;164.350;67.500;1 356.500;512.000;325.400;74.360;658.300;26.200;9.797;180.150;59.780;30.975;113.160;24.485;48.745;42.230;86.090;133.060;23.995;13.730;33.135;263.100;124.400;57.490;23.640;93.870;8.500;44.160
15:28:21;133.800;112.960;22.680;26.475;50.830;29.930;164.600;16.325;9.728;49.285;33.915;13.396;164.350;67.520;1 356.500;512.000;325.400;74.360;658.200;26.200;9.798;180.150;59.800;30.975;113.200;24.480;48.745;42.235;86.080;133.060;24.000;13.732;33.130;263.100;124.400;57.480;23.640;93.870;8.500;44.180
15:28:32;133.780;112.960;22.680;26.465;50.820;29.930;164.600;16.325;9.728;49.285;33.915;13.396;164.350;67.520;1 356.500;512.000;325.450;74.380;658.100;26.200;9.797;180.200;59.800;30.975;113.220;24.475;48.765;42.235;86.080;133.040;24.000;13.730;33.130;263.200;124.400;57.470;23.650;93.870;8.498;44.180
15:28:42;133.800;112.960;22.690;26.470;50.820;29.930;164.600;16.330;9.728;49.280;33.910;13.396;164.400;67.520;1 356.500;511.900;325.450;74.380;658.100;26.200;9.797;180.200;59.800;30.980;113.220;24.470;48.765;42.230;86.120;133.080;23.985;13.728;33.135;263.200;124.400;57.490;23.650;93.880;8.498;44.180
15:28:53;133.780;112.960;22.700;26.470;50.820;29.930;164.550;16.330;9.727;49.280;33.895;13.396;164.450;67.520;1 356.500;511.900;325.450;74.380;657.900;26.195;9.795;180.200;59.800;30.965;113.220;24.470;48.765;42.230;86.120;133.080;23.980;13.728;33.110;263.200;124.400;57.470;23.650;93.880;8.498;44.180
15:29:04;133.760;112.940;22.710;26.485;50.830;29.930;164.550;16.330;9.729;49.280;33.900;13.396;164.450;67.520;1 356.500;511.900;325.450;74.380;657.900;26.195;9.796;180.200;59.800;30.965;113.220;24.475;48.765;42.220;86.120;133.080;23.995;13.724;33.125;263.200;124.400;57.470;23.660;93.890;8.498;44.170
15:29:14;133.760;112.940;22.710;26.490;50.830;29.930;164.550;16.330;9.731;49.280;33.895;13.396;164.450;67.520;1 356.500;511.800;325.450;74.380;657.900;26.200;9.797;180.200;59.800;30.970;113.220;24.475;48.770;42.220;86.120;133.080;23.995;13.728;33.125;263.200;124.400;57.470;23.660;93.880;8.498;44.170
15:29:25;133.760;112.940;22.720;26.490;50.830;29.930;164.550;16.330;9.732;49.285;33.890;13.396;164.450;67.540;1 356.500;511.800;325.400;74.380;657.900;26.200;9.797;180.200;59.800;30.970;113.240;24.475;48.770;42.215;86.110;133.040;23.995;13.728;33.125;263.100;124.400;57.470;23.680;93.880;8.502;44.170
15:29:35;133.720;112.940;22.720;26.490;50.830;29.930;164.550;16.330;9.732;49.285;33.895;13.396;164.450;67.540;1 356.500;511.800;325.450;74.380;657.900;26.200;9.797;180.200;59.800;30.970;113.280;24.475;48.775;42.215;86.110;133.040;23.990;13.728;33.125;263.100;124.400;57.470;23.680;93.890;8.502;44.170
15:29:46;133.720;112.960;22.720;26.490;50.820;29.930;164.550;16.330;9.731;49.285;33.885;13.396;164.450;67.540;1 356.500;511.800;325.400;74.380;657.900;26.205;9.797;180.150;59.780;30.955;113.280;24.475;48.775;42.215;86.110;133.040;23.990;13.728;33.120;263.100;124.400;57.470;23.680;93.890;8.502;44.170
15:29:57;133.720;112.960;22.720;26.490;50.820;29.930;164.550;16.330;9.729;49.285;33.880;13.396;164.450;67.540;1 356.500;511.700;325.400;74.380;657.900;26.205;9.797;180.150;59.780;30.950;113.280;24.485;48.775;42.205;86.100;133.040;23.990;13.722;33.130;263.100;124.400;57.460;23.680;93.890;8.502;44.170
15:30:07;133.720;112.940;22.720;26.490;50.820;29.930;164.600;16.330;9.730;49.285;33.880;13.396;164.450;67.540;1 356.500;511.700;325.400;74.380;657.800;26.205;9.798;180.150;59.780;30.960;113.280;24.475;48.775;42.205;86.100;133.040;23.990;13.722;33.130;263.100;124.450;57.450;23.680;93.900;8.502;44.170
15:30:18;133.780;112.960;22.720;26.480;50.810;29.940;164.600;16.330;9.729;49.300;33.905;13.398;164.500;67.640;1 357.500;512.000;325.500;74.380;658.200;26.215;9.799;180.150;59.780;30.955;113.300;24.490;48.775;42.210;86.120;133.120;23.985;13.728;33.105;263.200;124.450;57.430;23.680;93.900;8.502;44.180
15:30:28;133.780;112.940;22.720;26.470;50.780;29.940;164.650;16.325;9.722;49.280;33.925;13.388;164.500;67.620;1 357.500;511.700;325.300;74.440;658.400;26.215;9.797;180.150;59.740;30.955;113.220;24.490;48.775;42.200;86.110;133.100;23.960;13.728;33.100;263.200;124.450;57.420;23.690;93.900;8.494;44.180
15:30:39;133.760;112.940;22.720;26.460;50.770;29.930;164.650;16.330;9.722;49.280;33.925;13.386;164.500;67.620;1 357.500;511.700;325.350;74.460;658.100;26.210;9.796;180.150;59.740;30.950;113.220;24.495;48.775;42.205;86.110;133.100;23.950;13.728;33.090;263.200;124.450;57.390;23.690;93.890;8.494;44.180
15:30:49;133.700;112.960;22.720;26.465;50.790;29.930;164.600;16.325;9.724;49.285;33.930;13.386;164.500;67.620;1 357.000;511.600;325.400;74.440;658.200;26.205;9.796;180.150;59.780;30.910;113.180;24.495;48.775;42.205;86.100;133.120;23.955;13.716;33.110;263.100;124.400;57.340;23.690;93.880;8.494;44.170
15:31:00;133.740;112.960;22.720;26.470;50.790;29.930;164.650;16.320;9.724;49.285;33.940;13.386;164.500;67.640;1 357.000;511.800;325.400;74.480;658.100;26.210;9.796;180.150;59.780;30.940;113.140;24.495;48.785;42.210;86.050;133.120;23.960;13.716;33.055;263.100;124.400;57.360;23.690;93.890;8.498;44.180
15:31:11;133.740;112.960;22.710;26.480;50.800;29.930;164.650;16.320;9.727;49.285;33.930;13.384;164.350;67.620;1 357.000;511.800;325.350;74.480;658.200;26.210;9.796;180.150;59.780;30.965;113.180;24.490;48.785;42.210;86.100;133.120;23.965;13.714;33.050;263.100;124.400;57.350;23.690;93.890;8.498;44.180
15:31:21;133.760;112.960;22.730;26.495;50.810;29.940;164.600;16.320;9.729;49.280;33.920;13.384;164.300;67.640;1 357.000;511.800;325.300;74.520;658.100;26.210;9.798;180.150;59.780;30.965;113.220;24.490;48.785;42.210;86.100;133.160;23.975;13.720;33.055;263.000;124.500;57.350;23.680;93.930;8.498;44.180
15:31:32;133.720;112.960;22.730;26.490;50.800;29.940;164.600;16.315;9.727;49.285;33.920;13.378;164.200;67.600;1 357.000;511.800;325.200;74.520;658.100;26.205;9.798;180.150;59.780;30.900;113.200;24.490;48.785;42.210;86.050;133.180;23.965;13.720;33.055;262.900;124.450;57.300;23.680;93.910;8.498;44.180
15:31:43;133.720;112.960;22.730;26.490;50.790;29.940;164.550;16.315;9.727;49.275;33.905;13.378;164.200;67.580;1 357.000;511.600;325.100;74.520;657.800;26.205;9.797;180.100;59.780;30.915;113.180;24.490;48.785;42.195;86.040;133.100;23.970;13.722;33.020;262.800;124.450;57.310;23.670;93.910;8.486;44.160
15:31:53;133.680;112.940;22.720;26.490;50.820;29.940;164.550;16.310;9.730;49.275;33.900;13.382;164.200;67.560;1 356.500;511.500;325.050;74.520;657.800;26.200;9.797;180.000;59.780;30.875;113.180;24.485;48.785;42.195;86.040;133.140;23.970;13.714;33.035;262.800;124.450;57.280;23.670;93.920;8.488;44.160
15:32:04;133.680;112.960;22.720;26.480;50.810;29.940;164.550;16.310;9.729;49.275;33.900;13.380;164.150;67.600;1 356.500;511.600;325.050;74.520;657.800;26.200;9.795;180.000;59.780;30.890;113.180;24.490;48.780;42.195;86.040;133.160;23.970;13.718;33.045;262.800;124.450;57.240;23.680;93.920;8.488;44.160
15:32:14;133.680;112.960;22.720;26.475;50.800;29.940;164.550;16.310;9.728;49.275;33.915;13.380;164.150;67.600;1 356.500;511.600;325.050;74.580;657.800;26.220;9.795;180.000;59.780;30.890;113.180;24.490;48.780;42.195;86.020;133.160;23.970;13.720;33.040;263.100;124.450;57.210;23.680;93.920;8.486;44.180
15:32:25;133.600;112.940;22.720;26.475;50.790;29.940;164.600;16.310;9.730;49.265;33.915;13.380;164.150;67.620;1 356.000;511.500;324.900;74.580;657.500;26.210;9.792;179.950;59.780;30.890;113.160;24.485;48.780;42.185;85.980;133.100;23.965;13.716;33.040;263.100;124.300;57.230;23.670;93.890;8.486;44.180
15:32:35;133.600;112.940;22.720;26.475;50.790;29.940;164.600;16.310;9.730;49.265;33.915;13.378;164.050;67.640;1 356.000;511.500;324.900;74.580;657.600;26.210;9.792;179.950;59.780;30.850;113.160;24.485;48.765;42.190;85.980;133.140;23.965;13.714;33.055;263.100;124.350;57.260;23.670;93.890;8.492;44.180
15:32:46;133.620;112.900;22.720;26.475;50.780;29.940;164.550;16.310;9.728;49.265;33.915;13.380;164.000;67.640;1 355.500;511.300;324.800;74.580;657.400;26.205;9.793;179.950;59.780;30.840;113.160;24.490;48.765;42.190;85.970;133.080;23.965;13.708;33.025;263.000;124.400;57.270;23.670;93.890;8.492;44.170
15:32:57;133.640;112.900;22.720;26.480;50.790;29.940;164.550;16.310;9.730;49.260;33.905;13.380;163.900;67.600;1 355.500;511.400;324.800;74.580;657.400;26.205;9.793;180.000;59.780;30.845;113.160;24.490;48.765;42.190;86.010;133.120;23.965;13.706;33.015;262.900;124.400;57.290;23.670;93.910;8.492;44.160
15:33:07;133.640;112.920;22.720;26.475;50.790;29.940;164.550;16.305;9.730;49.260;33.890;13.380;163.900;67.600;1 355.000;511.500;324.750;74.540;657.300;26.205;9.794;179.950;59.780;30.860;113.160;24.490;48.750;42.185;85.970;133.120;23.965;13.710;33.025;262.800;124.400;57.290;23.670;93.910;8.492;44.160
15:33:18;133.640;112.920;22.720;26.475;50.790;29.940;164.550;16.300;9.730;49.255;33.885;13.380;163.900;67.600;1 355.000;511.500;324.750;74.560;657.300;26.205;9.792;179.950;59.780;30.870;113.160;24.490;48.750;42.190;85.970;133.120;23.965;13.710;33.025;262.800;124.400;57.260;23.670;93.910;8.492;44.160
15:33:28;133.640;112.920;22.720;26.475;50.800;29.940;164.550;16.300;9.734;49.265;33.855;13.382;163.850;67.600;1 354.500;511.300;324.800;74.560;657.100;26.215;9.793;179.950;59.780;30.875;113.160;24.485;48.740;42.190;86.000;133.140;23.975;13.714;32.985;262.800;124.400;57.250;23.670;93.910;8.492;44.150
15:33:39;133.640;112.920;22.740;26.475;50.810;29.960;164.450;16.300;9.735;49.270;33.855;13.382;163.850;67.620;1 354.500;511.300;324.800;74.560;657.300;26.215;9.795;179.950;59.780;30.875;113.160;24.485;48.740;42.185;86.000;133.140;23.975;13.718;32.980;262.800;124.400;57.240;23.670;93.940;8.492;44.150
15:33:50;133.660;112.940;22.740;26.475;50.820;29.960;164.450;16.300;9.737;49.270;33.870;13.382;163.850;67.620;1 354.500;511.300;324.850;74.560;657.400;26.220;9.795;180.000;59.780;30.875;113.160;24.485;48.740;42.175;86.040;133.140;23.975;13.718;32.990;262.800;124.400;57.270;23.670;93.930;8.494;44.140
15:34:00;133.660;112.920;22.740;26.470;50.790;29.960;164.500;16.305;9.733;49.265;33.875;13.384;163.850;67.640;1 355.000;511.300;324.950;74.560;657.500;26.215;9.795;180.000;59.780;30.865;113.160;24.485;48.740;42.165;86.050;133.160;23.950;13.714;33.030;262.700;124.400;57.250;23.680;93.910;8.494;44.140
15:34:11;133.620;112.880;22.740;26.465;50.790;29.960;164.500;16.305;9.731;49.265;33.885;13.382;163.850;67.620;1 355.000;511.300;324.950;74.540;657.400;26.210;9.795;179.950;59.780;30.865;113.120;24.470;48.730;42.165;86.040;133.120;23.945;13.714;33.025;262.400;124.400;57.260;23.670;93.910;8.494;44.150
15:34:21;133.840;112.980;22.660;26.475;50.820;29.930;164.500;16.305;9.726;49.285;33.940;13.396;164.300;67.780;1 355.500;511.600;325.350;74.380;657.700;26.175;9.792;180.300;59.800;30.955;113.020;24.430;48.745;42.135;86.180;133.020;24.015;13.714;33.140;263.200;124.350;57.490;23.640;93.920;8.500;44.210
15:34:32;133.620;112.900;22.730;26.465;50.790;29.960;164.500;16.310;9.732;49.255;33.890;13.384;163.850;67.620;1 355.000;511.300;324.750;74.540;657.400;26.210;9.796;179.950;59.780;30.855;113.140;24.465;48.725;42.160;86.030;133.120;23.950;13.712;33.040;262.400;124.400;57.260;23.670;93.930;8.496;44.150
15:34:43;133.620;112.920;22.730;26.465;50.760;29.960;164.500;16.315;9.731;49.270;33.890;13.386;163.800;67.620;1 355.000;511.300;324.800;74.540;657.400;26.195;9.796;179.900;59.780;30.820;113.140;24.465;48.740;42.150;86.070;133.080;23.935;13.696;33.020;262.300;124.400;57.240;23.670;93.930;8.498;44.160
15:34:53;133.680;112.920;22.730;26.455;50.770;29.950;164.550;16.315;9.731;49.275;33.910;13.388;163.800;67.660;1 355.000;511.300;324.900;74.540;657.600;26.185;9.797;180.000;59.780;30.815;113.140;24.465;48.740;42.150;86.090;133.120;23.935;13.696;33.045;262.300;124.400;57.230;23.670;93.930;8.498;44.160
15:35:04;133.640;112.920;22.730;26.455;50.790;29.950;164.650;16.315;9.732;49.290;33.945;13.388;163.850;67.660;1 356.000;511.500;325.100;74.540;657.700;26.195;9.797;180.000;59.800;30.835;113.140;24.460;48.740;42.165;86.090;133.200;23.950;13.704;33.075;262.500;124.400;57.230;23.670;93.940;8.500;44.180
15:35:14;133.680;112.920;22.730;26.455;50.810;29.960;164.650;16.315;9.735;49.295;33.940;13.386;163.950;67.700;1 356.000;511.600;325.150;74.540;657.700;26.205;9.796;180.000;59.800;30.835;113.160;24.460;48.715;42.165;86.120;133.200;23.960;13.706;33.115;262.400;124.400;57.280;23.670;93.950;8.500;44.180
15:35:25;133.680;112.920;22.730;26.440;50.780;29.960;164.650;16.310;9.727;49.275;33.915;13.382;163.950;67.680;1 356.000;511.600;325.150;74.580;657.700;26.200;9.794;180.000;59.800;30.835;113.180;24.445;48.715;42.160;86.100;133.200;23.935;13.704;33.130;262.400;124.400;57.260;23.670;93.920;8.500;44.190
15:35:35;133.620;112.920;22.740;26.465;50.780;29.960;164.500;16.310;9.731;49.265;33.890;13.384;163.850;67.620;1 355.000;511.300;324.750;74.540;657.400;26.210;9.795;179.950;59.780;30.840;113.140;24.475;48.730;42.160;86.060;133.120;23.940;13.710;33.040;262.300;124.400;57.240;23.670;93.930;8.496;44.170
